2019-03-08 18:51:03, INFO: Current git head hash code: 6583db272e99270b8998bd3bc3583a07a9ebb33a
2019-03-08 18:51:03, INFO: Using device: cpu
2019-03-08 18:51:03, INFO: Policy: SARL w/o global state
2019-03-08 18:51:03, INFO: human number: 5
2019-03-08 18:51:03, INFO: Not randomize human's radius and preferred speed
2019-03-08 18:51:03, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2019-03-08 18:51:03, INFO: Square width: 10.0, circle width: 4.0
2019-03-08 18:51:03, INFO: Load reinforcement learning trained weights. Resume training
2019-03-08 18:51:03, INFO: Agent is invisible and has unicycle kinematic constraint
2019-03-08 18:51:03, INFO: Current learning rate: 0.001000
2019-03-08 18:54:26, INFO: TRAIN in episode 0 has success rate: 0.98, collision rate: 0.02, nav time: 10.69, total reward: 0.3214
2019-03-09 07:15:58, INFO: TRAIN in episode 12873 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:16:01, INFO: TRAIN in episode 12874 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3855
2019-03-09 07:16:04, INFO: TRAIN in episode 12875 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3519
2019-03-09 07:16:07, INFO: TRAIN in episode 12876 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:16:11, INFO: TRAIN in episode 12877 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:16:15, INFO: TRAIN in episode 12878 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:16:18, INFO: TRAIN in episode 12879 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-09 07:16:21, INFO: TRAIN in episode 12880 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:16:24, INFO: TRAIN in episode 12881 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:16:28, INFO: TRAIN in episode 12882 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:16:31, INFO: TRAIN in episode 12883 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:16:35, INFO: TRAIN in episode 12884 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2970
2019-03-09 07:16:37, INFO: TRAIN in episode 12885 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-09 07:16:40, INFO: TRAIN in episode 12886 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3200
2019-03-09 07:16:44, INFO: TRAIN in episode 12887 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:16:48, INFO: TRAIN in episode 12888 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:16:51, INFO: TRAIN in episode 12889 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:16:55, INFO: TRAIN in episode 12890 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3862
2019-03-09 07:16:59, INFO: TRAIN in episode 12891 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:17:02, INFO: TRAIN in episode 12892 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3574
2019-03-09 07:17:05, INFO: TRAIN in episode 12893 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:17:08, INFO: TRAIN in episode 12894 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:17:11, INFO: TRAIN in episode 12895 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:17:15, INFO: TRAIN in episode 12896 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3393
2019-03-09 07:17:18, INFO: TRAIN in episode 12897 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:17:22, INFO: TRAIN in episode 12898 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:17:25, INFO: TRAIN in episode 12899 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3642
2019-03-09 07:17:28, INFO: TRAIN in episode 12900 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:17:32, INFO: TRAIN in episode 12901 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3287
2019-03-09 07:17:35, INFO: TRAIN in episode 12902 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:17:39, INFO: TRAIN in episode 12903 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3394
2019-03-09 07:17:43, INFO: TRAIN in episode 12904 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:17:47, INFO: TRAIN in episode 12905 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:17:50, INFO: TRAIN in episode 12906 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2674
2019-03-09 07:17:53, INFO: TRAIN in episode 12907 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3281
2019-03-09 07:17:57, INFO: TRAIN in episode 12908 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:18:00, INFO: TRAIN in episode 12909 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3330
2019-03-09 07:18:03, INFO: TRAIN in episode 12910 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3571
2019-03-09 07:18:07, INFO: TRAIN in episode 12911 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:18:10, INFO: TRAIN in episode 12912 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3572
2019-03-09 07:18:13, INFO: TRAIN in episode 12913 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:18:16, INFO: TRAIN in episode 12914 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:18:20, INFO: TRAIN in episode 12915 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2974
2019-03-09 07:18:23, INFO: TRAIN in episode 12916 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:18:26, INFO: TRAIN in episode 12917 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:18:29, INFO: TRAIN in episode 12918 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3238
2019-03-09 07:18:32, INFO: TRAIN in episode 12919 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3213
2019-03-09 07:18:36, INFO: TRAIN in episode 12920 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3313
2019-03-09 07:18:39, INFO: TRAIN in episode 12921 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3395
2019-03-09 07:18:43, INFO: TRAIN in episode 12922 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3460
2019-03-09 07:18:47, INFO: TRAIN in episode 12923 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3340
2019-03-09 07:18:50, INFO: TRAIN in episode 12924 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3221
2019-03-09 07:18:53, INFO: TRAIN in episode 12925 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3100
2019-03-09 07:18:57, INFO: TRAIN in episode 12926 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2930
2019-03-09 07:19:01, INFO: TRAIN in episode 12927 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:19:04, INFO: TRAIN in episode 12928 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:19:07, INFO: TRAIN in episode 12929 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3021
2019-03-09 07:19:10, INFO: TRAIN in episode 12930 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 07:19:13, INFO: TRAIN in episode 12931 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3551
2019-03-09 07:19:16, INFO: TRAIN in episode 12932 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:19:20, INFO: TRAIN in episode 12933 has success rate: 1.00, collision rate: 0.00, nav time: 12.75, total reward: 0.2679
2019-03-09 07:19:23, INFO: TRAIN in episode 12934 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1062
2019-03-09 07:19:27, INFO: TRAIN in episode 12935 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:19:31, INFO: TRAIN in episode 12936 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3386
2019-03-09 07:19:35, INFO: TRAIN in episode 12937 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:19:39, INFO: TRAIN in episode 12938 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3233
2019-03-09 07:19:42, INFO: TRAIN in episode 12939 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:19:45, INFO: TRAIN in episode 12940 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3170
2019-03-09 07:19:48, INFO: TRAIN in episode 12941 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3114
2019-03-09 07:19:52, INFO: TRAIN in episode 12942 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:19:55, INFO: TRAIN in episode 12943 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3395
2019-03-09 07:19:59, INFO: TRAIN in episode 12944 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:20:03, INFO: TRAIN in episode 12945 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3214
2019-03-09 07:20:06, INFO: TRAIN in episode 12946 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3363
2019-03-09 07:20:09, INFO: TRAIN in episode 12947 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:20:12, INFO: TRAIN in episode 12948 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:20:15, INFO: TRAIN in episode 12949 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3571
2019-03-09 07:20:18, INFO: TRAIN in episode 12950 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:20:21, INFO: TRAIN in episode 12951 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:20:25, INFO: TRAIN in episode 12952 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:20:28, INFO: TRAIN in episode 12953 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:20:32, INFO: TRAIN in episode 12954 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:20:35, INFO: TRAIN in episode 12955 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3387
2019-03-09 07:20:38, INFO: TRAIN in episode 12956 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:20:41, INFO: TRAIN in episode 12957 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:20:45, INFO: TRAIN in episode 12958 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:20:48, INFO: TRAIN in episode 12959 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:20:51, INFO: TRAIN in episode 12960 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:20:54, INFO: TRAIN in episode 12961 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3468
2019-03-09 07:20:58, INFO: TRAIN in episode 12962 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3401
2019-03-09 07:21:01, INFO: TRAIN in episode 12963 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.2902
2019-03-09 07:21:05, INFO: TRAIN in episode 12964 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:21:09, INFO: TRAIN in episode 12965 has success rate: 1.00, collision rate: 0.00, nav time: 14.00, total reward: 0.2266
2019-03-09 07:21:12, INFO: TRAIN in episode 12966 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:21:16, INFO: TRAIN in episode 12967 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:21:19, INFO: TRAIN in episode 12968 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:21:22, INFO: TRAIN in episode 12969 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:21:25, INFO: TRAIN in episode 12970 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:21:28, INFO: TRAIN in episode 12971 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:21:31, INFO: TRAIN in episode 12972 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:21:34, INFO: TRAIN in episode 12973 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:21:37, INFO: TRAIN in episode 12974 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:21:40, INFO: TRAIN in episode 12975 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:21:43, INFO: TRAIN in episode 12976 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:21:46, INFO: TRAIN in episode 12977 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:21:50, INFO: TRAIN in episode 12978 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3132
2019-03-09 07:21:53, INFO: TRAIN in episode 12979 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:21:57, INFO: TRAIN in episode 12980 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3135
2019-03-09 07:22:00, INFO: TRAIN in episode 12981 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:22:03, INFO: TRAIN in episode 12982 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1502
2019-03-09 07:22:07, INFO: TRAIN in episode 12983 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2891
2019-03-09 07:22:09, INFO: TRAIN in episode 12984 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3128
2019-03-09 07:22:13, INFO: TRAIN in episode 12985 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:22:16, INFO: TRAIN in episode 12986 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3703
2019-03-09 07:22:19, INFO: TRAIN in episode 12987 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:22:22, INFO: TRAIN in episode 12988 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:22:26, INFO: TRAIN in episode 12989 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:22:29, INFO: TRAIN in episode 12990 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 07:22:32, INFO: TRAIN in episode 12991 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:22:36, INFO: TRAIN in episode 12992 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2285
2019-03-09 07:22:39, INFO: TRAIN in episode 12993 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 07:22:43, INFO: TRAIN in episode 12994 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:22:46, INFO: TRAIN in episode 12995 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3014
2019-03-09 07:22:49, INFO: TRAIN in episode 12996 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3523
2019-03-09 07:22:53, INFO: TRAIN in episode 12997 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3398
2019-03-09 07:22:57, INFO: TRAIN in episode 12998 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:23:00, INFO: TRAIN in episode 12999 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:26:28, INFO: VAL   in episode 13000 has success rate: 1.00, collision rate: 0.00, nav time: 10.09, total reward: 0.3534
2019-03-09 07:26:28, INFO: Frequency of being in danger: 0.52 and average min separate distance in danger: 0.17
2019-03-09 07:26:31, INFO: TRAIN in episode 13000 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3271
2019-03-09 07:26:34, INFO: TRAIN in episode 13001 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2617
2019-03-09 07:26:38, INFO: TRAIN in episode 13002 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:26:41, INFO: TRAIN in episode 13003 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:26:45, INFO: TRAIN in episode 13004 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:26:49, INFO: TRAIN in episode 13005 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3056
2019-03-09 07:26:52, INFO: TRAIN in episode 13006 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:26:55, INFO: TRAIN in episode 13007 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3208
2019-03-09 07:26:58, INFO: TRAIN in episode 13008 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
